id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27124855,Apartment in Barcelona | 50€ x Day,203516933,Fernando,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40269447583056,2.1365112749226154,Private room,50,1,11,2018-10-06,4.34,1,121
27125613,"Departamento Duplex, Barceloneta (solo a parejas)",28006573,Julieta,Ciutat Vella,la Barceloneta,41.377438565716524,2.1886369567864374,Entire home/apt,79,1,3,2018-09-03,1.17,1,0
27125976,Cosy single room in Gracia-Park Güell,90311866,Marco,Gràcia,la Salut,41.41050079424162,2.156440945902106,Private room,25,2,4,2018-10-05,3.53,2,67
27126366,Apartamento En Barcelona,195359512,Glaucia,Sants-Montjuïc,Sants,41.37789442982036,2.137963708631035,Entire home/apt,60,2,11,2018-10-04,5.59,1,174
27127323,Bedroom in Barcelona,204204034,Mari Cielo,Sant Martí,Sant Martí de Provençals,41.41470125332966,2.1979729795099088,Private room,30,1,3,2018-09-08,1.41,1,70
27127886,Cómoda y luminosa. Muy cerca Campo del Barça WIFI,187678706,Gina,Sants-Montjuïc,Sants - Badal,41.37524037234413,2.126388410340719,Private room,14,1,3,2018-09-09,1.70,2,267
27129042,Nice Apartment in Center near Sant Antoni Market,204222902,Simon Richard,Ciutat Vella,el Raval,41.38057379927981,2.164324806186954,Entire home/apt,150,3,4,2018-09-09,1.88,1,52
27129541,Apartamento de 3 hab. bien iluminado en Barcelona,196507547,Alex,Nou Barris,el Turó de la Peira,41.433396629499704,2.1713400404305565,Private room,60,5,4,2018-10-01,1.76,2,30
27129557,Big sunny room with balcony and private saloon!!!,204225996,Biel,Eixample,la Dreta de l'Eixample,41.39795350351653,2.163589285104978,Private room,50,3,5,2018-08-20,2.42,1,7
27131388,1 Cama en Cuarto Compartido+Balcon 1Bd  Shrd Rm,163279862,Lucia,Gràcia,la Vila de Gràcia,41.408822752865355,2.1577812765007347,Shared room,23,3,1,2018-08-10,0.48,2,335
27133719,Habitacion precioso en el born muy luminoso,204270024,Gio,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38765604362655,2.181252372007907,Private room,73,5,3,2018-09-07,1.22,1,365
27136384,Single room Bcn Centre (only for girls),203907559,Francesca,Ciutat Vella,el Barri Gòtic,41.38275818522891,2.1782656224365193,Private room,37,2,14,2018-09-27,5.75,2,84
27137317,Habitación individual,200610885,Pedro Enrique,Eixample,la Nova Esquerra de l'Eixample,41.38049734551388,2.1489938266547637,Private room,24,3,6,2018-09-15,2.54,2,1
27138359,"Bright and airy room, Parc de la Ciutadella",6284842,Angel,Sant Martí,el Parc i la Llacuna del Poblenou,41.39122705771779,2.185101514993149,Private room,33,2,0,,,1,78
27146857,Dos habitaciones dobles+baño privado+aparcamiento,204388930,Lidia,Eixample,Sant Antoni,41.37846189654442,2.1545433386237858,Private room,130,3,1,2018-08-10,0.48,2,0
27147771,Stylish 4 bed apt in the center,204386908,Rita Y Luis,Eixample,l'Antiga Esquerra de l'Eixample,41.3896699529069,2.1540066775474114,Entire home/apt,125,2,2,2018-09-24,1.18,1,110
27147861,Hermoso loft en el mejor barrio de Barcelona p/2,159098288,Maru,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39869043332863,2.147774759304491,Entire home/apt,95,2,0,,,1,74
27149041,INDEPENDANT LOUNGE D  CLOSE FAIR & P. JUSTICE.,203709406,Gerard,Sants-Montjuïc,la Bordeta,41.36846264715251,2.132957260188235,Private room,67,3,1,2018-09-25,1,4,74
27149342,"Barcelona,Private A/C Room very close to the Beach",203447432,Nader,Sant Martí,el Poblenou,41.401243905303005,2.2035701597962727,Private room,45,20,0,,,1,0
27151636,Excelente ubicación en Barcelona,204421371,Luz Elena,Eixample,la Nova Esquerra de l'Eixample,41.38855164455119,2.1496453528442707,Private room,60,1,8,2018-10-02,3.58,1,356
27151907,Apartamento Plaza Molina,204407966,Jennifer,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.401246700773775,2.1445809681603336,Private room,30,1,8,2018-09-26,3.93,1,353
27153149,Habitacion doble con baño privado,204433814,Merche,Sarrià-Sant Gervasi,el Putxet i el Farró,41.41040230167178,2.1391861188768075,Private room,38,4,4,2018-10-03,2.00,1,49
27153764,Habitación tranquila con mucha luz,7789529,Raul,Sant Andreu,la Sagrera,41.42394067256254,2.1901181852951392,Private room,30,3,4,2018-10-06,4,1,41
27155337,HABITACIÓN  EN LA SAGRADA FAMILIA CON BAÑO PRIVADO,204431545,Susana,Eixample,la Sagrada Família,41.40472519325137,2.1751573094732177,Private room,40,2,16,2018-10-06,6.49,1,2
27156501,Habitacion Doble en Gracia,202025296,Toni,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.409143168482515,2.159996663764312,Private room,40,3,4,2018-09-23,2.03,1,80
27157207,Room with double bed in sunny and cozy apartment.,203551021,Ignacio,Ciutat Vella,el Raval,41.377185347959895,2.1675810815179206,Private room,31,1,8,2018-10-01,3.20,1,53
27158423,Cozi and quiet apartment in Gracia ( Barcelona ),10810488,Mireia,Gràcia,la Vila de Gràcia,41.40169103591507,2.160413795843249,Entire home/apt,60,32,0,,,1,341
27158473,huge double room in the best location,197674304,Esteban,Ciutat Vella,el Barri Gòtic,41.379215486058705,2.1788816644676245,Private room,40,1,6,2018-09-24,3.05,2,352
27158982,Paseo de Gracia Duplex,9784103,Marisa,Eixample,la Dreta de l'Eixample,41.39968605022989,2.1654945817333555,Entire home/apt,110,3,0,,,33,72
27159428,Cozy place and great location at El Raval,33809793,Almudena,Ciutat Vella,el Raval,41.37648367121936,2.1705297749770955,Private room,38,1,11,2018-10-04,4.71,1,57
27159941,HABITACIÓN PRIVADA PARK GÜELL,75181103,Familia,Gràcia,el Coll,41.4200532818368,2.1501398897042656,Private room,18,6,1,2018-08-20,0.58,1,327
27161456,Fairy tale giraffe home! Cinema! I J,148901099,Stanislav,Sants-Montjuïc,el Poble Sec,41.37154833525858,2.1589996211011693,Entire home/apt,69,1,12,2018-10-06,4.86,2,338
27162149,Avitacion,204508622,Jose,Nou Barris,Porta,41.433569951661674,2.174461446573421,Private room,80,1,0,,,1,180
27162867,"Spacious double room - Center Barcelona ,El Raval",175982724,Marcos,Ciutat Vella,el Raval,41.38029443677935,2.1707033607135586,Private room,55,3,7,2018-09-23,3.00,2,12
27164059,Long term apartment Gothic quarter,26957005,Constantino,Ciutat Vella,el Barri Gòtic,41.38279892537289,2.1764772240497092,Entire home/apt,49,32,0,,,2,283
27172073,Vivienda independiente  en Barcelona ( centro ),32779757,Moisis,Ciutat Vella,el Barri Gòtic,41.38047363779783,2.178424855140807,Private room,50,1,1,2018-09-02,0.77,5,323
27172551,Vivienda independiente en Barcelona ( CENTRO ),32779757,Moisis,Ciutat Vella,el Barri Gòtic,41.379331813053625,2.1783248467272642,Private room,40,1,0,,,5,325
27177837,Private room and private shower (outside the room),15170887,Tom,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38572689039086,2.1819659432693284,Private room,50,1,2,2018-09-21,1.20,1,68
27179076,"FANTASTIC TERRACE, NICE ROOM , FRESH AND CENTRAL",172812984,Ibu,Eixample,el Fort Pienc,41.39552125026756,2.181006534382215,Private room,20,1,1,2018-08-03,0.43,5,347
27179524,Bcn room,204438224,Washington,Ciutat Vella,el Raval,41.37532386060635,2.1709321356208777,Private room,35,1,8,2018-09-25,3.75,2,346
27181178,(( GAUDi )) Beatiful Center room *****,204535584,Carlos,Ciutat Vella,el Raval,41.37969460182644,2.1649522222999025,Private room,21,1,6,2018-09-30,3.91,2,160
27181268,"Big room near Las Ramblas, Paseo de Gracia & EADA",8110619,Alex,Eixample,l'Antiga Esquerra de l'Eixample,41.38521756725698,2.1611047426500716,Private room,34,5,0,,,5,95
27181653,comfortable room,204438224,Washington,Sants-Montjuïc,el Poble Sec,41.37476538969111,2.1724415034157514,Private room,40,1,18,2018-10-06,7.71,2,360
27183026,LOFT BEST independant A BUSINESS LOUNGE NEAR FIRA,203709406,Gerard,Sants-Montjuïc,la Bordeta,41.36906492181992,2.132471350474512,Private room,65,3,2,2018-09-23,1.76,4,58
27183245,{{ SAGRADA FAMILIA }} Center ROOM *****,204535584,Carlos,Ciutat Vella,el Raval,41.381212983349585,2.1647998897280027,Private room,35,1,7,2018-10-07,5.00,2,169
27183312,Big place Wifi Fira,195344201,Zima,Sants-Montjuïc,Hostafrancs,41.373089568267204,2.141837738576146,Entire home/apt,100,1,4,2018-09-30,3.43,2,341
27184127,NEW INDEPENDENT BUSSINES LOUNGE B FAIR &PL.ESPANYA,203709406,Gerard,Sants-Montjuïc,la Bordeta,41.36897870323834,2.131750240953998,Private room,65,3,0,,,4,66
27184716,independant LOFT C CLOSE PLAZA ESPAÑA,203709406,Gerard,Sants-Montjuïc,la Bordeta,41.36935991721878,2.131707621954255,Private room,73,3,1,2018-09-23,1,4,341
27185225,Born beach side studio apartment,10704,Weflating,Ciutat Vella,la Barceloneta,41.382334331818896,2.1853271529681173,Entire home/apt,60,32,0,,,74,349
27189168,Penthouse with Terrace in Plaza Cataluña,204416759,Helena,Eixample,la Dreta de l'Eixample,41.38801289625068,2.168013028964032,Entire home/apt,300,2,18,2018-10-07,7.50,1,332
27190738,Gignas 1 Apartment,21873399,Sol,Ciutat Vella,el Barri Gòtic,41.381910840624904,2.1792689980354,Entire home/apt,45,32,0,,,35,313
27191497,Bright and new doble room Raval w/ private balcony,69535269,Jesica,Ciutat Vella,el Raval,41.376091316808306,2.1678724725963714,Private room,38,3,9,2018-09-27,4.15,4,67
27191527,Cozy Room,124513735,Oli,Sant Andreu,Sant Andreu,41.436286826397826,2.1857472439734162,Private room,25,3,5,2018-09-17,2.88,2,11
27191539,Guardia Vintage Apartment,21873399,Sol,Ciutat Vella,el Raval,41.378773207803995,2.172979744127327,Entire home/apt,60,32,0,,,35,365
27191542,Studio in the heart of the city.,5614931,Fisa Rentals,Ciutat Vella,el Raval,41.38491402157505,2.167837486948795,Entire home/apt,1000,1,0,,,30,163
27191712,Centric and quiet double room,128965227,Aida,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.388709918238476,2.177518127525843,Private room,40,2,3,2018-08-19,1.43,2,78
27191914,Habitación privada con localización buenissima,203782616,Marc,Sants-Montjuïc,el Poble Sec,41.37367490820272,2.156430708642054,Private room,35,1,2,2018-08-14,0.87,1,223
27191948,Amazing ensuite room in Barcelona  - Santa Anna E1,1503151,Laia,Ciutat Vella,el Barri Gòtic,41.385409999389196,2.172354192790181,Private room,30,32,0,,,84,282
27192282,Estudio Flat 1,137553422,Cristi,Ciutat Vella,el Raval,41.37872485210853,2.1697105072404717,Entire home/apt,90,1,6,2018-09-29,3.05,1,348
27192683,Room near the center,195856175,Geise,Sants-Montjuïc,el Poble Sec,41.35573051684608,2.1468991158361392,Private room,30,2,3,2018-09-25,1.25,3,314
27193343,Amazing 1 bed flat close to Parc Güell,197946530,Rani Y María,Gràcia,Vallcarca i els Penitents,41.41025113151773,2.1468384262898357,Entire home/apt,65,2,3,2018-09-22,1.80,10,114
27193598,FANTASTIC APARTMENT SAGRADA FAMILIA,204752411,Jose,Eixample,la Sagrada Família,41.406688941877796,2.172820314302245,Entire home/apt,95,1,9,2018-10-03,3.60,1,195
27194437,Room in Barcelona 6,35762485,Olí,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3973592667718,2.1479006369829143,Private room,35,3,2,2018-08-21,0.94,13,89
27195234,"AT7 - Serenity Beach - 2 Bedroom, Dressing Room",89109224,Jirka,Ciutat Vella,la Barceloneta,41.380859878754826,2.1895826095597526,Entire home/apt,38,32,0,,,9,251
27195849,Super spacious room with 2 balconies on la Rambla,170173801,Rob And Reba,Ciutat Vella,el Raval,41.380729496660535,2.1729400571653747,Private room,50,1,10,2018-09-24,4.29,5,6
27197101,"Nice view & nature, Park Guell.",86473575,Soeren,Gràcia,la Salut,41.4152920054326,2.1566035340178553,Private room,27,9,0,,,1,88
27201679,Doble room with terrace near to Plaza España,13124940,Emay,Sants-Montjuïc,la Bordeta,41.37073421559713,2.1356870978080464,Private room,20,1,2,2018-09-12,1.11,3,28
27211806,Located in a beautiful building of the Gran Via in Barcelona,5614931,Fisa Rentals,Eixample,la Dreta de l'Eixample,41.39172899274197,2.1706089863005067,Entire home/apt,350,1,0,,,30,173
27212538,NEW Modernist balcony in Ps de Gràcia,127482361,Apkeys,Eixample,la Dreta de l'Eixample,41.3912124670062,2.165827030490468,Entire home/apt,56,32,0,,,6,328
27212830,Double room by Bunkers del Carmel,76430336,Laura & Luca,Horta-Guinardó,el Guinardó,41.41842388566686,2.1705668101487734,Private room,32,2,6,2018-09-29,3.00,2,48
27215235,Apartamento En Barcelona,23099301,Anderson Johann,Eixample,la Nova Esquerra de l'Eixample,41.38544014016209,2.146333189799279,Private room,45,1,8,2018-08-26,3.64,2,0
27216137,Lovely room in Barcelona - Santa Anna E1 (1),1503151,Laia,Ciutat Vella,el Barri Gòtic,41.384103437778954,2.1719606433691268,Private room,30,32,0,,,84,298
27216997,NEW ★ Barceloneta ★MONTHLY RENT,3358918,Catherine,Ciutat Vella,la Barceloneta,41.382620502890745,2.186658988557493,Entire home/apt,150,31,0,,,4,20
27217399,Charming cozy house in a state park in Barcelona,7648663,Emma & Nicolás,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.42481882975911,2.096393274052434,Entire home/apt,125,31,0,,,1,212
27217760,Attic in Barceloneta,50848422,Emiliano,Ciutat Vella,la Barceloneta,41.38151720787851,2.1893062551428257,Entire home/apt,150,2,5,2018-09-22,2.54,2,0
27217802,Habitacion en el Centro de Barcelona,113007092,Henry Fernando,Eixample,l'Antiga Esquerra de l'Eixample,41.38698287650598,2.1553871011173937,Private room,40,1,1,2018-08-27,0.67,2,73
27218458,"Cozy, Sunlit by Las Ramblas with A/C and balcony",9997197,John,Ciutat Vella,el Raval,41.37713961405532,2.1730496303620144,Private room,19,2,3,2018-10-06,1.91,2,75
27219066,Tallers,4396136,Marisa,Ciutat Vella,el Raval,41.38461983082522,2.1681939340836807,Entire home/apt,60,64,0,,,12,363
27219400,Acogedor apartamento en el centro de Barcelona,23653030,Real Estate Barcelona Grup,Ciutat Vella,el Raval,41.37758110933539,2.1662860953446406,Entire home/apt,105,5,1,2018-08-22,0.60,12,0
27221506,Apartamento En Barcelona,204922867,Jorge,Eixample,la Dreta de l'Eixample,41.39873120910744,2.163836277545909,Entire home/apt,125,2,3,2018-09-23,3,1,159
27222541,Lovely room in Barcelona - Santa Anna E1 (2),1503151,Laia,Ciutat Vella,el Barri Gòtic,41.385983882477774,2.1720095119233283,Private room,30,32,0,,,84,243
27224506,encantado piso soleado centro Barcelona,7149831,Manusound,Ciutat Vella,el Raval,41.380159329062465,2.1646783556615286,Entire home/apt,63,15,1,2018-09-14,1,1,0
27225033,Con una familia autóctona en el centro.,6141122,Eleonora,Ciutat Vella,el Raval,41.38286639955466,2.170367299047261,Private room,50,31,0,,,1,76
27225996,Habitación doble en piso compartido,95124893,Antonio,Gràcia,la Vila de Gràcia,41.39874109609611,2.1612908912263005,Private room,40,1,7,2018-09-29,4.77,2,22
27226488,THE STORYTELLER'S HOME - 2 BIG PRIV. ROOMS & BLCNY,35327702,Bahram,Eixample,la Dreta de l'Eixample,41.39178630708982,2.1695944836338428,Private room,44,2,12,2018-10-02,5.71,1,106
27229890,HABITACIÓN  DOBLE,44455126,Luisa,Sants-Montjuïc,la Marina de Port,41.35996588951132,2.141116019058913,Private room,19,2,7,2018-10-06,3.18,2,43
27231706,Room vip superhost plays Gotic barcelona center,204050154,Arbeyfa,Ciutat Vella,el Barri Gòtic,41.381991305289255,2.1760548932558685,Private room,52,2,6,2018-10-03,6,1,357
27232869,Private double cozy room  5 min to Park Güell,48652563,Elena,Gràcia,la Vila de Gràcia,41.409212570211416,2.158611876839287,Private room,37,6,6,2018-09-30,4.09,2,53
27242207,Modernista Luxury Apartment - City Center,7843388,Andrea,Eixample,l'Antiga Esquerra de l'Eixample,41.38990295678942,2.1590169598248248,Entire home/apt,75,32,1,2018-09-13,1,44,39
27242296,Cousy Room in the Ramla,194299069,Hortensia,Ciutat Vella,el Barri Gòtic,41.38072982123692,2.175085307475469,Private room,50,2,7,2018-09-28,3.62,2,96
27243621,Spacious & peaceful 2 bedrooms in Plaça Catalunya,205192078,Alvi,Eixample,la Dreta de l'Eixample,41.38574644069745,2.1678852631813497,Private room,60,2,6,2018-09-21,2.54,2,69
27244516,BEAUTIFUL APARTMENT IN THE CENTER OF BARCELONA,188520846,Andrea,Eixample,la Dreta de l'Eixample,41.393291136520546,2.167832328226992,Entire home/apt,47,32,1,2018-09-20,1,9,291
27245307,Discover Barcelona A,168678203,Jaime,Sants-Montjuïc,el Poble Sec,41.37210363535495,2.1603954789960103,Entire home/apt,120,3,0,,,7,322
27247071,Spacious and quiet room in Plaza Navas - Poble sec,2728578,Ricardo,Sants-Montjuïc,el Poble Sec,41.37309501756366,2.160238568516595,Private room,35,7,0,,,2,76
27248727,Lovely room in Barcelona - Santa Anna 3.2 (1),1503151,Laia,Ciutat Vella,el Barri Gòtic,41.3842713084752,2.1715995443404643,Private room,30,32,0,,,84,101
27248982,Pere IV Apartment,86551441,Maria Soledad,Sant Martí,el Poblenou,41.40297868208512,2.1967098565361396,Entire home/apt,47,32,0,,,39,365
27249626,Lovely room in Barcelona - Santa Anna 3.2 (2),1503151,Laia,Ciutat Vella,el Barri Gòtic,41.3852206129631,2.1718890565241167,Private room,25,32,0,,,84,257
27250159,Lovely room in Barcelona - Santa Anna 3.2 (3),1503151,Laia,Ciutat Vella,el Barri Gòtic,41.38408346335072,2.1714285521093886,Private room,25,32,0,,,84,243
27250337,Sevilla Apartment,86551441,Maria Soledad,Ciutat Vella,la Barceloneta,41.378397154981094,2.189352760379196,Entire home/apt,53,32,0,,,39,365
27250923,SPM Borne Apartment,86551441,Maria Soledad,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3861846411531,2.1772542453442125,Entire home/apt,67,32,0,,,39,365
27251197,Beautiful shared room in Gran Via 2.2 (1),1503151,Laia,Eixample,la Nova Esquerra de l'Eixample,41.37847016443766,2.1522313959575055,Private room,25,32,0,,,84,291
27251316,Rental of Therapy Room for Visiting Therapists,205247744,Kay,Ciutat Vella,el Raval,41.3851496890082,2.1665735022922363,Private room,30,1,0,,,1,365
27252244,Beautiful room in Gran Via 2.2 (2),1503151,Laia,Eixample,la Nova Esquerra de l'Eixample,41.37785189225447,2.1526376085371535,Private room,25,32,0,,,84,282
27254459,Room in gothic quarter,26957005,Constantino,Ciutat Vella,el Barri Gòtic,41.38093342728294,2.1766458003268983,Private room,90,1,2,2018-09-01,1.03,2,46
27254925,SUNNY CACTUS ROOFTOP house,192717408,Natasha,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.387784533865364,2.174642614608902,Entire home/apt,75,3,2,2018-08-31,0.81,1,0
27255877,Habitación doble con encanto. En Sants-Montjuic,57095619,Diana,Sants-Montjuïc,Sants,41.37402287228113,2.1406026158728686,Private room,40,1,8,2018-10-04,4.44,1,17
27256366,★ Private 5 stars room close to the beach&center★,63734526,Michael Aaron,Sant Martí,el Poblenou,41.40269804385942,2.2048000369080962,Private room,35,2,8,2018-09-20,3.93,1,8
27257568,Doble con balcon *Heterofriendly ;),182210065,Francisco,Sants-Montjuïc,Sants,41.379464740450075,2.1312088282950152,Private room,45,2,0,,,1,87
27258056,Premiun double room III,135265184,Beto,Eixample,Sant Antoni,41.37872807702315,2.1601791045712937,Private room,45,3,9,2018-10-01,3.65,3,83
27260196,Quiet Room in St. Antoni,37251306,Anna,Eixample,Sant Antoni,41.377427187925285,2.161352081677579,Private room,45,3,2,2018-08-09,0.87,1,23
27261589,Habitación individual - Arte y tranquilidad.,83455687,Carlos Y Alcides,Eixample,la Nova Esquerra de l'Eixample,41.38516702841817,2.1499284798406237,Private room,65,1,20,2018-10-07,8.96,2,95
27261798,Habitacion en Barcelona,26515938,Fernando,Eixample,la Sagrada Família,41.405729547523315,2.1761479822132945,Private room,30,4,9,2018-09-26,4.66,2,55
